type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Poison,Fighting,7,0,0,1,70,125,123,116,85,94,508,1.608534249396092,832.7912347014736,38,4.608896738928112,31982,69,1,1,3,7,4
Water,nan,3,0,0,0,91,78,46,56,71,40,243,0.7288784981128765,19.834976200837076,245,7.008896098212924,4063,147,2,0,3,11,3
Psychic,Ghost,6,0,0,0,85,111,58,118,134,90,668,4.340717252380983,171.93348060135682,41,6.236493789327929,6581,41,3,2,5,9,5
Bug,nan,5,1,0,0,105,137,87,108,67,98,619,1.2832508724754128,9.352473478017401,-7,6.077810079504709,20625,2,3,0,4,9,3
Poison,Fairy,5,0,0,0,106,60,67,104,86,106,562,2.4635109493910328,47.381717203930826,88,6.40704088063433,5280,21,1,2,6,9,3
Grass,Flying,2,0,0,0,76,54,76,47,64,50,218,0.6535322404147245,19.04532155919921,129,5.829875800388012,5352,277,3,1,3,12,1
Dark,Flying,5,1,0,0,80,79,52,104,69,56,567,1.371372577561241,0.006541760708646649,5,5.532058066554707,5296,-9,3,0,2,13,3
Fire,Psychic,5,0,0,0,36,55,26,43,20,42,322,0.3263133422182031,-8.362500104459867,247,5.176209668182663,5177,194,3,2,5,9,3
Fire,Dragon,8,0,0,1,60,62,48,133,42,53,432,21.329456645788447,14.992414155778723,46,4.888577974438909,33086,43,3,0,3,7,1
Grass,Ground,6,0,0,0,46,75,59,59,67,94,321,0.6101867419096748,9.612221083941307,63,91.87991161334917,5042,40,1,0,4,9,4
Ice,Poison,6,0,0,0,76,53,59,70,87,124,448,1.64852088683397,53.64361736441793,73,86.3135528011647,5003,36,1,2,5,9,5
Water,nan,1,0,0,0,83,81,49,50,76,65,268,0.3520578487324818,4.623228254564507,137,94.35925450378198,5338,76,1,0,4,13,1
Ice,nan,4,1,0,0,93,89,56,69,116,91,551,1.3706537451270457,60.314019233932434,-4,5.6940574103273525,5669,5,3,2,3,14,4
Bug,Fighting,7,0,0,0,63,74,74,93,32,48,270,0.5854111810547602,6.399737736744495,45,5.403740211720466,7374,41,3,2,3,12,2
Grass,nan,3,0,0,0,78,79,94,45,26,55,225,0.43656310241593993,-4.15158640905212,226,51.40496305343214,3066,121,2,0,0,12,3
Water,nan,3,0,0,0,52,104,95,38,45,50,439,1.017620184129174,63.80006408279375,72,92.76416123325646,8245,83,3,1,1,16,3
Grass,nan,1,0,0,0,78,65,84,51,36,43,246,3.7162142871987114,85.91116790126188,49,6.4323308891712765,4971,40,4,1,3,16,3
Fighting,nan,9,0,0,0,113,105,65,53,74,49,275,1.3333283730511103,47.605236693534465,86,5.728840808658447,3753,86,3,1,0,13,3
Poison,Water,9,0,1,0,96,151,100,116,81,114,582,0.6715753357340113,25.847773420109625,11,5.181686653511796,29483,32,1,2,9,12,7
Fire,Psychic,4,0,0,0,54,58,47,58,53,51,338,0.30044780828357587,3.0303729271875213,54,5.294755605184127,4731,148,1,0,3,12,1
Water,nan,1,0,0,0,70,64,51,54,30,47,297,1.7186948163205669,0.11039715497938296,284,98.23193768688589,4722,206,1,0,6,9,2
Water,Poison,7,0,0,0,77,113,71,75,70,106,499,1.656298648804792,50.25033223590707,77,85.1117826039452,5220,47,3,0,4,7,4
Grass,nan,5,0,0,0,49,49,44,48,63,43,228,0.2635170667810206,7.014792814591474,255,6.135321049951657,5085,121,1,0,4,8,2
Normal,nan,4,0,0,0,46,80,69,43,31,51,314,0.4802116349619392,12.022435249989844,284,5.553510880745686,5057,114,1,1,3,12,2
Water,Steel,9,0,0,0,71,86,79,134,90,79,587,1.3541667869322827,-6.532811626544932,10,6.00466442814246,29851,0,1,2,2,11,4
Ghost,Ground,3,0,0,0,82,45,73,45,64,47,284,0.6915383762439029,8.505025726839769,104,5.040129152030885,5213,129,3,2,4,11,6
Water,Rock,3,0,0,0,68,48,47,54,68,32,216,0.8700218245924554,-0.22969321971581813,182,6.787666687841325,2844,129,2,0,4,12,2
Steel,nan,1,0,0,0,53,54,46,41,23,54,211,0.7914761460635726,21.69696586488021,230,92.0417965491038,5137,97,4,0,3,12,1
Ice,nan,6,0,0,0,61,71,33,52,72,54,283,0.47557972476728255,-0.12960844770505453,128,13.347961645411154,5012,46,3,0,0,9,5
Grass,Normal,5,0,0,0,81,119,33,45,97,75,462,1.8623201803115876,91.23542614603204,45,89.47163198667565,5145,52,3,0,6,8,4
Dark,Water,7,1,0,0,82,78,105,77,70,118,507,1.0816037077314014,34.021939067702746,50,51.389313995890234,5379,43,4,0,4,9,3
Fighting,nan,5,0,0,0,67,81,48,60,86,55,466,0.5700892813087368,1.565412104860357,269,8.664459356683011,5174,98,1,0,3,12,3
Normal,Flying,9,1,0,0,104,95,74,99,97,60,630,7.183335804692996,131.8201565129537,30,6.057254096526826,2905,15,1,1,3,4,3
Water,Psychic,9,0,0,0,59,77,119,111,72,80,483,1.7971198791771252,16.678640995367946,44,6.22061462249044,5224,14,3,1,6,10,4
Normal,nan,5,0,0,0,92,61,50,56,24,56,184,0.48958192960395913,2.7859324227828637,251,6.1541127289126765,4810,86,1,0,4,11,1
Steel,Flying,3,0,0,0,116,73,89,115,104,131,540,1.1645825764041953,566.7627101410613,17,4.977563698937716,4956,230,3,1,2,7,1
Ice,Fire,8,0,0,0,91,109,64,136,87,54,594,6.548126393718897,57.34281252084565,92,91.41708276990231,5108,43,4,1,8,10,5
Ghost,Psychic,6,0,0,0,47,75,60,35,67,39,280,0.5703881127335897,21.133080217926203,279,49.70030469071082,5069,82,4,1,4,8,3
Flying,Psychic,3,0,0,0,87,104,52,48,55,142,641,1.95167136371002,91.30138535319507,109,5.1682416415617265,9145,1,4,1,6,5,3
Water,Fairy,5,0,0,0,61,100,61,70,137,85,397,0.4429645802908,13.13627180869756,118,5.921684929931179,3793,49,2,1,8,11,1
Fighting,nan,5,1,0,0,107,64,51,119,89,35,563,1.4866097519516863,-4.362241054769944,-14,5.866563116687425,10404,-11,7,0,0,9,3
Water,Dark,1,0,0,0,70,83,110,60,76,54,394,1.5236719674457724,80.18249863319261,54,4.7729715033084155,3121,77,4,0,4,12,5
Fighting,Fairy,3,1,1,0,137,95,61,127,63,108,521,0.5530670651553472,6.047719005698358,-2,4.856927635206072,32452,2,1,0,2,14,3
Water,nan,1,0,0,0,70,60,64,43,52,41,303,0.7138560042262707,-3.8829355467653155,130,97.18210068557553,5887,75,2,0,4,12,3
Normal,Electric,1,0,0,0,147,114,75,56,89,56,475,0.8508228569025775,110.49880961703145,48,6.044696952143484,2900,90,3,1,4,16,1
Water,Fighting,7,0,0,1,53,103,49,79,51,95,265,0.581870637108703,-0.8347817161646098,51,6.238097734698237,2096,44,1,0,5,11,4
Rock,nan,1,0,0,0,80,101,67,83,86,65,470,1.9378001522737907,71.70767937596014,89,5.49555016674458,5806,79,3,1,0,11,5
Dark,nan,8,1,0,0,88,126,87,90,86,56,550,1.3694416588118945,16.886640116241086,15,5.219762276229377,4406,2,1,3,8,14,3
Dragon,nan,8,0,0,0,152,94,77,54,79,52,494,1.668062703503998,25.075790683009572,70,6.923675381129928,5104,64,3,0,4,11,4
Fire,Grass,1,0,0,0,68,68,45,51,43,113,331,1.4963751826008704,-5.633222716726719,41,5.8422845017628156,5650,75,3,1,6,7,5
Normal,nan,5,0,0,0,49,114,65,50,67,40,448,0.7106909622127089,87.8370337657385,7,6.250895775956171,5235,133,3,0,5,11,2
Normal,Ground,2,0,0,0,81,102,114,30,59,55,449,2.2372413665879463,78.69382228795239,83,4.1187036134380115,11029,98,3,1,4,11,1
Normal,Psychic,4,1,0,0,119,102,85,111,86,110,549,2.84208338423264,327.31819585489177,16,5.653512872796393,10188,1,7,1,0,8,3
Psychic,nan,4,1,0,0,116,142,52,147,97,126,579,1.8054153859416195,14.544067752297472,8,5.060182318413296,25007,-18,7,0,6,11,3
Ground,Psychic,4,0,0,0,52,63,52,36,41,38,264,0.5870468801762977,15.933218883077288,49,5.1855846104335495,4982,104,1,1,2,11,2
Bug,Grass,7,0,1,0,82,54,41,62,52,52,319,0.6279392129554178,13.518933118028924,104,6.8295425586117045,2907,196,1,0,4,11,4
Ghost,Grass,5,0,0,0,73,59,93,52,80,58,254,0.8136114787863958,74.0925636383858,236,5.2757703150505835,5482,78,4,0,4,8,3
Electric,Grass,5,0,0,0,57,34,55,46,54,44,285,0.621094950568653,25.4337369533161,128,5.676047641275431,5126,265,1,1,0,5,2
Dark,Ice,1,0,0,0,75,124,120,28,32,58,562,4.231832643433364,16.114692026810715,61,5.232540344437443,5581,62,1,2,8,7,4
Steel,Dragon,7,0,0,1,87,67,84,151,114,121,568,24.120875478626047,643.9838452691699,44,6.7513617605971525,35733,40,1,0,0,6,4
Grass,Fairy,3,0,0,0,56,48,102,34,61,41,268,1.22687379173542,8.70088143686045,235,6.532379754183577,7173,193,1,1,4,16,1
Fairy,Ground,5,0,0,0,95,85,61,113,83,118,645,1.5454303151993602,2.05115809693641,28,5.207109070987149,5177,-4,1,0,6,7,1
Electric,nan,3,0,0,0,41,41,56,30,44,56,260,0.4417157408448141,-7.793684133933995,246,5.940941605898637,5050,134,1,0,4,12,3
Dark,Flying,3,0,0,0,98,82,93,96,45,124,442,2.141171808417769,179.17868368717114,51,5.737809766817979,5272,42,3,1,6,7,4
Normal,Psychic,4,0,0,0,89,126,99,40,90,103,462,1.0861819216741695,2.3103664736102107,0,5.269311752122012,8363,8,1,0,5,8,3
Dragon,Dark,9,0,0,0,84,75,97,94,123,126,565,2.1541418094568257,80.89957883302701,44,6.41973850034055,9003,69,3,2,5,7,6
Ground,nan,2,0,0,0,89,94,77,49,89,99,607,1.470149623379333,81.63354291882492,49,3.743347378316769,11651,53,1,2,4,7,6
Rock,Grass,7,0,1,0,91,124,86,109,74,65,555,0.9888412505283282,7.512373176236318,69,4.545180269298532,27316,48,1,2,7,11,4
Ice,Fairy,6,0,0,0,77,111,66,72,69,43,306,0.7641006599338394,-7.186972374247807,103,6.005368527499693,3685,91,1,3,7,7,6
Fairy,nan,5,0,0,0,37,63,70,35,41,32,318,0.5268246971942772,-4.535804374462769,182,6.386116302468417,5690,256,1,0,3,9,5
Water,nan,1,0,0,0,50,71,42,31,26,38,289,0.727670706523142,-12.648149221636336,256,7.850755110672921,5658,76,3,0,4,12,3
Psychic,nan,9,1,0,0,87,119,74,93,89,106,584,1.0726822546309691,9.619261331122527,-1,55.274103294503306,19036,10,4,0,3,13,2
Dark,Ghost,6,0,1,0,126,99,37,141,137,124,591,6.839818915690699,594.9247058100233,-21,5.599897311047405,31049,2,1,2,0,6,2
Normal,Steel,5,1,0,0,106,119,91,98,110,79,495,1.3416607024202873,50.51764139582898,83,4.736868286559889,31895,86,3,1,0,9,6
Fighting,Fairy,1,0,0,0,46,73,40,51,43,61,296,0.36651039788780104,-5.685731061016186,191,91.94920486653412,5271,106,1,0,4,9,4
Bug,Rock,1,1,0,0,61,41,93,63,42,55,490,0.7143865572723529,81.18320297912317,55,3.257239425951757,6597,80,3,0,5,9,3
Poison,Flying,6,0,0,0,81,145,133,122,84,95,633,1.2107591368070374,1041.961100952771,15,5.374442385514877,3680,10,1,1,8,7,3
Electric,nan,1,0,0,0,79,111,182,134,97,104,557,1.9620078810506576,14.53207262166073,47,5.808532308586784,5459,48,1,0,5,8,2
Bug,Psychic,8,0,0,0,44,39,25,45,81,69,260,0.476917904749826,6.345590995752708,241,5.0244480041649995,4763,117,4,0,4,12,3
Grass,Poison,8,1,0,0,121,75,55,118,87,79,671,4.369972010505191,105.0869897729567,89,6.380385885515966,30479,39,1,0,6,6,6
Grass,Water,8,0,0,0,97,136,81,58,53,57,499,1.4295744037698186,114.6509475662537,53,6.368253899710756,3091,72,4,1,8,8,7
Fire,Steel,4,0,0,0,61,93,45,39,83,56,459,0.5800608513005913,102.63613461645929,198,5.8428533658066595,4166,64,1,0,8,13,1
Water,nan,5,0,0,0,49,100,64,64,19,31,265,0.7990334651989183,-9.542771777675812,148,5.380105687277297,5228,261,1,0,2,11,3
Bug,Water,8,0,0,0,75,131,80,103,76,62,461,2.014308163066794,27.0265421013094,23,9.604750634117934,5213,46,1,0,0,11,3
Fire,Psychic,9,0,0,0,77,96,72,127,62,56,514,1.6269587561337564,68.51701357358061,45,95.05583441428432,4820,36,3,0,4,8,7
Normal,nan,6,0,0,0,79,83,105,84,83,54,407,1.9969273693440681,91.71508594730786,65,4.584273360091505,5281,75,4,2,2,13,1
Bug,nan,8,0,0,0,79,50,76,48,68,23,205,1.1800782459349302,14.11412208826785,79,9.733880383175562,3185,120,3,0,3,14,3
Poison,Dragon,2,0,0,0,48,59,87,80,36,103,624,0.8316679276649814,7.869321434356169,75,8.939476568713381,8955,106,3,1,3,9,5
Bug,Water,5,0,0,0,38,72,38,53,35,36,258,0.3855720647306823,-3.9834950316757283,256,30.194058821478396,1701,278,4,0,5,11,3
Normal,Water,1,0,0,0,75,123,148,122,94,144,517,1.9621991723260939,293.10151485352765,88,4.6435389800172855,2776,92,4,0,5,12,3
Water,Dark,5,0,0,0,78,108,56,71,85,62,366,0.5823130705720263,7.347756123806695,177,5.6990543695132425,5665,176,2,2,9,12,5
Bug,Ghost,4,0,0,0,81,118,60,52,47,64,521,1.5067375154331653,70.20729851754793,65,100.27912219945517,4946,74,3,2,6,9,5
Psychic,nan,7,0,0,0,108,72,82,65,75,121,467,0.46145012008313996,15.571300924508092,124,6.215479484972134,4597,75,1,0,6,13,2
Fighting,Dragon,9,0,0,0,98,133,106,53,72,95,662,2.352283917559056,178.3840296240946,74,89.25321360729858,6974,79,3,0,5,8,1
Steel,nan,6,0,0,0,78,53,55,48,82,47,317,0.5105568134900729,9.604730417054132,277,5.612858797532826,4973,142,3,0,3,11,1
Bug,Poison,9,1,0,0,75,110,134,97,90,91,481,1.8030549310774715,7.663078591912106,39,6.853196822816647,4252,82,4,0,6,12,5
Ground,Ghost,5,0,1,0,213,76,74,132,146,98,573,1.235650030970566,4.306442619350612,7,5.512666621850048,32947,12,1,2,8,13,3
